alias	gene_id	gene_symbol	gene_desc
YJEFN3	721218	YJEFN3	YjeF N-terminal domain containing 3
CDKN1C	721220	CDKN1C	cyclin dependent kinase inhibitor 1C
INPP5K	721222	INPP5K	inositol polyphosphate-5-phosphatase K
TRIAP1	721227	TRIAP1	TP53 regulated inhibitor of apoptosis 1
PITPNA	721228	PITPNA	phosphatidylinositol transfer protein alpha
SLC22A18	721230	SLC22A18	solute carrier family 22 member 18
EFNA2	721231	EFNA2	ephrin A2
SCARF1	721235	SCARF1	scavenger receptor class F member 1
PRPF8	721238	PRPF8	pre-mRNA processing factor 8
TLCD2	721241	TLCD2	TLC domain containing 2
MRGPRG	721253	MRGPRG	MAS related GPR family member G
WDR81	721254	WDR81	WD repeat domain 81
ZMYM2	721255	ZMYM2	zinc finger MYM-type containing 2
NDUFS7	721259	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7
SERPINF1	721262	SERPINF1	serpin family F member 1
GAMT	721263	GAMT	guanidinoacetate N-methyltransferase
SMYD4	721265	SMYD4	SET and MYND domain containing 4
LOC721271	721271	LOC721271	pre-mRNA-splicing factor CWC22-like
RPA1	721272	RPA1	replication protein A1
DPH1	721275	DPH1	diphthamide biosynthesis 1
MPHOSPH8	721276	MPHOSPH8	M-phase phosphoprotein 8
BPNT1	721277	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1
HIC1	721284	HIC1	HIC ZBTB transcriptional repressor 1
LOC721289	721289	LOC721289	protein CASC4-like
ADAMTSL5	721290	ADAMTSL5	ADAMTS like 5
SMG6	721291	SMG6	SMG6 nonsense mediated mRNA decay factor
LOC721299	721299	LOC721299	actin-85C-like
PLK5	721301	PLK5	polo like kinase 5 (inactive)
MEX3D	721304	MEX3D	mex-3 RNA binding family member D
LOC721307	721307	LOC721307	uncharacterized LOC721307
METTL16	721312	METTL16	methyltransferase like 16
LOC721315	721315	LOC721315	zinc finger protein 208-like
OR7D4	721322	OR7D4	olfactory receptor, family 7, subfamily D, member 4
FGF9	721324	FGF9	fibroblast growth factor 9
TCF3	721325	TCF3	transcription factor 3
ONECUT3	721340	ONECUT3	one cut homeobox 3
ATP8B3	721348	ATP8B3	ATPase phospholipid transporting 8B3
LOC721353	721353	LOC721353	immunoglobulin kappa variable 1-27-like
LOC721366	721366	LOC721366	signal recognition particle 14 kDa protein-like
LOC721374	721374	LOC721374	retinoic acid early transcript 1E
LOC721379	721379	LOC721379	midkine pseudogene
RAP1GAP2	721388	RAP1GAP2	RAP1 GTPase activating protein 2
SH3YL1	721394	SH3YL1	SH3 and SYLF domain containing 1
ACP1	721397	ACP1	acid phosphatase 1
ALKAL2	721400	ALKAL2	ALK and LTK ligand 2
GLB1L3	721402	GLB1L3	galactosidase beta 1 like 3
LOC721403	721403	LOC721403	olfactory receptor 1A1
LOC721404	721404	LOC721404	cytochrome P450 4A11
LOC721408	721408	LOC721408	olfactory receptor 1P1
SGCG	721411	SGCG	sarcoglycan gamma
BCO1	721412	BCO1	beta-carotene oxygenase 1
TCTN2	721415	TCTN2	tectonic family member 2
LOC721417	721417	LOC721417	olfactory receptor 1D2
BTBD2	721419	BTBD2	BTB domain containing 2
SLC33A1	721420	SLC33A1	solute carrier family 33 member 1
GRAMD4	721423	GRAMD4	GRAM domain containing 4
LOC721430	721430	LOC721430	olfactory receptor 1D2
VSTM2B	721431	VSTM2B	V-set and transmembrane domain containing 2B
LOC721435	721435	LOC721435	olfactory receptor 3A1
MKNK2	721436	MKNK2	MAPK interacting serine/threonine kinase 2
LOC721437	721437	LOC721437	UV excision repair protein RAD23 homolog B-like
MOB3A	721441	MOB3A	MOB kinase activator 3A
LOC721444	721444	LOC721444	olfactory receptor 3A3
LOC721445	721445	LOC721445	olfactory receptor 1E2
TRPV3	721450	TRPV3	transient receptor potential cation channel subfamily V member 3
CACNA1B	721452	CACNA1B	calcium voltage-gated channel subunit alpha1 B
TRPV1	721455	TRPV1	transient receptor potential cation channel subfamily V member 1
NUTM2A	721462	NUTM2A	NUT family member 2A
SHPK	721465	SHPK	sedoheptulokinase
SPATA13	721468	SPATA13	spermatogenesis associated 13
SF3A2	721469	SF3A2	splicing factor 3a subunit 2
EHMT1	721470	EHMT1	euchromatic histone lysine methyltransferase 1
LOC721471	721471	LOC721471	peroxisome assembly protein 12 pseudogene
P2RX5	721476	P2RX5	purinergic receptor P2X 5
OAZ1	721477	OAZ1	ornithine decarboxylase antizyme 1
ITGAE	721483	ITGAE	integrin subunit alpha E
LINGO3	721484	LINGO3	leucine rich repeat and Ig domain containing 3
LSM7	721486	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
ATP12A	721488	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
TMPRSS9	721489	TMPRSS9	transmembrane serine protease 9
ZMYND19	721492	ZMYND19	zinc finger MYND-type containing 19
CENPJ	721498	CENPJ	centromere protein J
PNPLA7	721508	PNPLA7	patatin like phospholipase domain containing 7
TMEM18	721515	TMEM18	transmembrane protein 18
NOXA1	721516	NOXA1	NADPH oxidase activator 1
ZZEF1	721518	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
LOC721524	721524	LOC721524	tyrosine-protein kinase RYK pseudogene
UBE2G1	721528	UBE2G1	ubiquitin conjugating enzyme E2 G1
PTPN12	721538	PTPN12	protein tyrosine phosphatase non-receptor type 12
SPNS3	721540	SPNS3	sphingolipid transporter 3 (putative)
MRGPRF	721546	MRGPRF	MAS related GPR family member F
SPNS2	721549	SPNS2	sphingolipid transporter 2
RNF6	721550	RNF6	ring finger protein 6
LOC721552	721552	LOC721552	developmental pluripotency-associated 5 protein-like
LOC721553	721553	LOC721553	SH3 domain and tetratricopeptide repeat-containing protein 1-like
IGHMBP2	721554	IGHMBP2	immunoglobulin mu DNA binding protein 2
CXCL16	721566	CXCL16	C-X-C motif chemokine ligand 16
FAM160A1	721567	FAM160A1	family with sequence similarity 160 member A1
GAL	721572	GAL	galanin and GMAP prepropeptide
PLD2	721573	PLD2	phospholipase D2
SGTA	721574	SGTA	small glutamine rich tetratricopeptide repeat containing alpha
LOC721575	721575	LOC721575	HLA class I histocompatibility antigen, B-39 alpha chain
IQSEC3	721576	IQSEC3	IQ motif and Sec7 domain ArfGEF 3
CYSRT1	721577	CYSRT1	cysteine rich tail 1
THOP1	721578	THOP1	thimet oligopeptidase 1
TPRN	721581	TPRN	taperin
MINK1	721582	MINK1	misshapen like kinase 1
GP1BA	721584	GP1BA	glycoprotein Ib platelet subunit alpha
ENO3	721589	ENO3	enolase 3
LOC721591	721591	LOC721591	zinc finger protein 669-like
SPAG7	721592	SPAG7	sperm associated antigen 7
CAMTA2	721593	CAMTA2	calmodulin binding transcription activator 2
DPP7	721595	DPP7	dipeptidyl peptidase 7
INCA1	721596	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1
KDM5A	721599	KDM5A	lysine demethylase 5A
KIF1C	721601	KIF1C	kinesin family member 1C
ZNF556	721602	ZNF556	zinc finger protein 556
CCDC77	721604	CCDC77	coiled-coil domain containing 77
LRP5	721605	LRP5	LDL receptor related protein 5
TPO	721610	TPO	thyroid peroxidase
USP12	721611	USP12	ubiquitin specific peptidase 12
ZFP3	721613	ZFP3	ZFP3 zinc finger protein
ENTPD2	721617	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
ZNF232	721621	ZNF232	zinc finger protein 232
PABPN1L	721624	PABPN1L	PABPN1 like, cytoplasmic
ZNF57	721627	ZNF57	zinc finger protein 57
FXYD1	721628	FXYD1	FXYD domain containing ion transport regulator 1
LOC721629	721629	LOC721629	uncharacterized LOC721629
ABCA2	721631	ABCA2	ATP binding cassette subfamily A member 2
C14H11orf24	721633	C14H11orf24	chromosome 14 C11orf24 homolog
CLIC3	721634	CLIC3	chloride intracellular channel 3
SCIMP	721635	SCIMP	SLP adaptor and CSK interacting membrane protein
LOC721639	721639	LOC721639	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial-like
TLE2	721644	TLE2	TLE family member 2, transcriptional corepressor
C8G	721647	C8G	complement C8 gamma chain
NLRP1	721648	NLRP1	NLR family pyrin domain containing 1
GNA11	721649	GNA11	G protein subunit alpha 11
FBXW5	721653	FBXW5	F-box and WD repeat domain containing 5
PXDN	721659	PXDN	peroxidasin
MAMDC4	721668	MAMDC4	MAM domain containing 4
GNA15	721669	GNA15	G protein subunit alpha 15
PHPT1	721674	PHPT1	phosphohistidine phosphatase 1
FBXL14	721679	FBXL14	F-box and leucine rich repeat protein 14
ALDH3B2	721683	ALDH3B2	aldehyde dehydrogenase 3 family member B2
WNT5B	721685	WNT5B	Wnt family member 5B
TMEM141	721687	TMEM141	transmembrane protein 141
ZNF778	721688	ZNF778	zinc finger protein 778
TBX10	721689	TBX10	T-box transcription factor 10
CELF5	721694	CELF5	CUGBP Elav-like family member 5
NUDT8	721695	NUDT8	nudix hydrolase 8
LCN15	721696	LCN15	lipocalin 15
LOC721699	721699	LOC721699	double C2-like domain-containing protein gamma
LCN10	721700	LCN10	lipocalin 10
NFIC	721702	NFIC	nuclear factor I C
CACNA2D4	721703	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
GSTP1	721704	GSTP1	glutathione S-transferase pi 1
SMIM24	721706	SMIM24	small integral membrane protein 24
CABP2	721708	CABP2	calcium binding protein 2
URAD	721710	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase
FZR1	721711	FZR1	fizzy and cell division cycle 20 related 1
FLT3	721712	FLT3	fms related receptor tyrosine kinase 3
ZNF566	721713	ZNF566	zinc finger protein 566
PITPNM1	721716	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
LOC721718	721718	LOC721718	putative tripartite motif-containing protein 75
CACNA1C	721721	CACNA1C	calcium voltage-gated channel subunit alpha1 C
GPR152	721722	GPR152	G protein-coupled receptor 152
HMG20B	721723	HMG20B	high mobility group 20B
CORO1B	721725	CORO1B	coronin 1B
PITPNM3	721726	PITPNM3	PITPNM family member 3
LOC721730	721730	LOC721730	isopentenyl-diphosphate Delta-isomerase 1-like
RPS6KB2	721731	RPS6KB2	ribosomal protein S6 kinase B2
TBXA2R	721732	TBXA2R	thromboxane A2 receptor
NRIP2	721734	NRIP2	nuclear receptor interacting protein 2
PPP1CA	721735	PPP1CA	protein phosphatase 1 catalytic subunit alpha
SEC16A	721736	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor
CACTIN	721737	CACTIN	cactin, spliceosome C complex subunit
NAALADL2	721738	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
PMPCA	721742	PMPCA	peptidase, mitochondrial processing subunit alpha
LOC721743	721743	LOC721743	eukaryotic initiation factor 4A-I-like
PIP5K1C	721744	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma
FANCA	721746	FANCA	FA complementation group A
ZNF251	721747	ZNF251	zinc finger protein 251
ANKRD13D	721749	ANKRD13D	ankyrin repeat domain 13D
ENTR1	721750	ENTR1	endosome associated trafficking regulator 1
LOC721751	721751	LOC721751	60S ribosomal protein L23a pseudogene
LOC721752	721752	LOC721752	60S ribosomal protein L26 pseudogene
GRK2	721754	GRK2	G protein-coupled receptor kinase 2
SNAPC4	721758	SNAPC4	small nuclear RNA activating complex polypeptide 4
TJP3	721760	TJP3	tight junction protein 3
LOC721761	721761	LOC721761	ankyrin repeat domain-containing protein 18B
DNLZ	721763	DNLZ	DNL-type zinc finger
QSOX2	721768	QSOX2	quiescin sulfhydryl oxidase 2
MAFK	721769	MAFK	MAF bZIP transcription factor K
TEAD4	721772	TEAD4	TEA domain transcription factor 4
SYT12	721773	SYT12	synaptotagmin 12
SLC16A11	721775	SLC16A11	solute carrier family 16 member 11
MTUS2	721776	MTUS2	microtubule associated scaffold protein 2
ASGR2	721779	ASGR2	asialoglycoprotein receptor 2
C14H11orf80	721782	C14H11orf80	chromosome 14 C11orf80 homolog
ATCAY	721783	ATCAY	ATCAY kinesin light chain interacting caytaxin
ASGR1	721786	ASGR1	asialoglycoprotein receptor 1
DIP2A	721788	DIP2A	disco interacting protein 2 homolog A
DIP2C	721789	DIP2C	disco interacting protein 2 homolog C
TSPAN9	721790	TSPAN9	tetraspanin 9
LRP1B	721791	LRP1B	LDL receptor related protein 1B
NMRK2	721792	NMRK2	nicotinamide riboside kinase 2
NACC2	721794	NACC2	NACC family member 2
CTDNEP1	721795	CTDNEP1	CTD nuclear envelope phosphatase 1
ELP5	721799	ELP5	elongator acetyltransferase complex subunit 5
LOC721801	721801	LOC721801	60S ribosomal protein L5 pseudogene
CCS	721802	CCS	copper chaperone for superoxide dismutase
EEF2	721806	EEF2	eukaryotic translation elongation factor 2
YBEY	721807	YBEY	ybeY metalloendoribonuclease
DPP3	721809	DPP3	dipeptidyl peptidase 3
MCM3AP	721810	MCM3AP	minichromosome maintenance complex component 3 associated protein
EIF5A	721812	EIF5A	eukaryotic translation initiation factor 5A
LOC721815	721815	LOC721815	10 kDa heat shock protein, mitochondrial
GPS2	721816	GPS2	G protein pathway suppressor 2
ZBTB7A	721817	ZBTB7A	zinc finger and BTB domain containing 7A
FTCD	721818	FTCD	formimidoyltransferase cyclodeaminase
LOC721819	721819	LOC721819	cofilin-1 pseudogene
MAP2K2	721821	MAP2K2	mitogen-activated protein kinase kinase 2
CAMSAP1	721823	CAMSAP1	calmodulin regulated spectrin associated protein 1
ACAP1	721824	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
CREB3L3	721825	CREB3L3	cAMP responsive element binding protein 3 like 3
OCM	721827	OCM	oncomodulin
PARP11	721828	PARP11	poly(ADP-ribose) polymerase family member 11
ANKRD24	721829	ANKRD24	ankyrin repeat domain 24
KCNT1	721830	KCNT1	potassium sodium-activated channel subfamily T member 1
PLSCR3	721831	PLSCR3	phospholipid scramblase 3
EBI3	721832	EBI3	Epstein-Barr virus induced 3
SOHLH1	721833	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1
TMEM151A	721836	TMEM151A	transmembrane protein 151A
SPEM2	721838	SPEM2	SPEM family member 2
TMIGD2	721840	TMIGD2	transmembrane and immunoglobulin domain containing 2
LOC721841	721841	LOC721841	heat shock cognate 71 kDa protein pseudogene
FSD1	721843	FSD1	fibronectin type III and SPRY domain containing 1
LOC721847	721847	LOC721847	myosin-binding protein C, cardiac-type pseudogene
CNIH2	721848	CNIH2	cornichon family AMPA receptor auxiliary protein 2
ZBTB4	721849	ZBTB4	zinc finger and BTB domain containing 4
LOC721850	721850	LOC721850	peroxiredoxin-2 pseudogene
RAB1B	721852	RAB1B	RAB1B, member RAS oncogene family
PAEP	721853	PAEP	progestagen associated endometrial protein
MPND	721854	MPND	MPN domain containing
COL6A1	721855	COL6A1	collagen type VI alpha 1 chain
LOC721857	721857	LOC721857	polyadenylate-binding protein 1 pseudogene
CHAF1A	721861	CHAF1A	chromatin assembly factor 1 subunit A
POLR2A	721865	POLR2A	RNA polymerase II subunit A
LOC721868	721868	LOC721868	alpha-internexin pseudogene
CATSPER1	721869	CATSPER1	cation channel sperm associated 1
PPP1R26	721870	PPP1R26	protein phosphatase 1 regulatory subunit 26
SART1	721873	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
LOC721875	721875	LOC721875	protein FRG2-like-2
ORC4	721876	ORC4	origin recognition complex subunit 4
EFEMP2	721877	EFEMP2	EGF containing fibulin extracellular matrix protein 2
LOC721878	721878	LOC721878	tyrosine-protein phosphatase non-receptor type 2
CFL1	721882	CFL1	cofilin 1
TIGAR	721886	TIGAR	TP53 induced glycolysis regulatory phosphatase
SNX32	721888	SNX32	sorting nexin 32
FXR2	721889	FXR2	FMR1 autosomal homolog 2
USPL1	721890	USPL1	ubiquitin specific peptidase like 1
DNAJB12	721891	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
MBD5	721892	MBD5	methyl-CpG binding domain protein 5
TUBGCP3	721894	TUBGCP3	tubulin gamma complex associated protein 3
PSMD8	721897	PSMD8	proteasome 26S subunit, non-ATPase 8
RPS7	721900	RPS7	ribosomal protein S7
DNAH2	721901	DNAH2	dynein axonemal heavy chain 2
AP5B1	721904	AP5B1	adaptor related protein complex 5 subunit beta 1
FAM98C	721905	FAM98C	family with sequence similarity 98 member C
NDUFA9	721906	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
LOC721908	721908	LOC721908	protein FRG1-like
DCDC2C	721910	DCDC2C	doublecortin domain containing 2C
RNF227	721911	RNF227	ring finger protein 227
GALNT8	721912	GALNT8	polypeptide N-acetylgalactosaminyltransferase 8
PILRA	721913	PILRA	paired immunoglobin like type 2 receptor alpha
LOC721914	721914	LOC721914	olfactory receptor 2A7
EPC2	721916	EPC2	enhancer of polycomb homolog 2
SLC19A1	721917	SLC19A1	solute carrier family 19 member 1
EHBP1L1	721918	EHBP1L1	EH domain binding protein 1 like 1
COL18A1	721919	COL18A1	collagen type XVIII alpha 1 chain
VCL	721921	VCL	vinculin
FAM89B	721925	FAM89B	family with sequence similarity 89 member B
MEDAG	721932	MEDAG	mesenteric estrogen dependent adipogenesis
F7	721933	F7	coagulation factor VII
ALOX12B	721936	ALOX12B	arachidonate 12-lipoxygenase, 12R type
LTBP3	721938	LTBP3	latent transforming growth factor beta binding protein 3
HES7	721942	HES7	hes family bHLH transcription factor 7
AGFG2	721945	AGFG2	ArfGAP with FG repeats 2
PER1	721948	PER1	period circadian regulator 1
LOC721949	721949	LOC721949	DNA primase small subunit pseudogene
FBXO24	721953	FBXO24	F-box protein 24
AURKB	721955	AURKB	aurora kinase B
HSPH1	721956	HSPH1	heat shock protein family H (Hsp110) member 1
LOC721958	721958	LOC721958	keratin, type II cytoskeletal 8-like
LOC721960	721960	LOC721960	40S ribosomal protein S13 pseudogene
FBXO17	721961	FBXO17	F-box protein 17
SLC25A35	721965	SLC25A35	solute carrier family 25 member 35
DPF2	721967	DPF2	double PHD fingers 2
ARHGEF15	721968	ARHGEF15	Rho guanine nucleotide exchange factor 15
RXFP2	721969	RXFP2	relaxin family peptide receptor 2
NDEL1	721973	NDEL1	nudE neurodevelopment protein 1 like 1
SPDYC	721978	SPDYC	speedy/RINGO cell cycle regulator family member C
MYH10	721979	MYH10	myosin heavy chain 10
BRCA2	721981	BRCA2	BRCA2 DNA repair associated
TM7SF2	721985	TM7SF2	transmembrane 7 superfamily member 2
N4BP2L1	721986	N4BP2L1	NEDD4 binding protein 2 like 1
NTF3	721988	NTF3	neurotrophin 3
TMEM262	721989	TMEM262	transmembrane protein 262
POFUT2	721991	POFUT2	protein O-fucosyltransferase 2
LARP4B	721993	LARP4B	La ribonucleoprotein 4B
LOC721996	721996	LOC721996	40S ribosomal protein S15a-like
CDCA5	721998	CDCA5	cell division cycle associated 5
PDS5B	721999	PDS5B	PDS5 cohesin associated factor B
ZFP36	722000	ZFP36	ZFP36 ring finger protein
LOC722007	722007	LOC722007	olfactory receptor 2T10-like
ANO2	722012	ANO2	anoctamin 2
ARL2	722013	ARL2	ADP ribosylation factor like GTPase 2
COL5A1	722014	COL5A1	collagen type V alpha 1 chain
SPDYE4	722015	SPDYE4	speedy/RINGO cell cycle regulator family member E4
ADARB1	722016	ADARB1	adenosine deaminase RNA specific B1
LOC722017	722017	LOC722017	teratocarcinoma-derived growth factor 1-like
VWF	722019	VWF	von Willebrand factor
SELENOV	722021	SELENOV	selenoprotein V
BATF2	722022	BATF2	basic leucine zipper ATF-like transcription factor 2
PIK3R6	722023	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6
PPP2R5B	722026	PPP2R5B	protein phosphatase 2 regulatory subunit B'beta
PIK3R5	722027	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
LOC722029	722029	LOC722029	isopentenyl-diphosphate delta-isomerase 2-like
PLEKHG6	722030	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6
TNFRSF1A	722033	TNFRSF1A	TNF receptor superfamily member 1A
EHD1	722036	EHD1	EH domain containing 1
CDC42BPG	722039	CDC42BPG	CDC42 binding protein kinase gamma
CFAP52	722040	CFAP52	cilia and flagella associated protein 52
CAMTA1	722043	CAMTA1	calmodulin binding transcription activator 1
RASGRP2	722044	RASGRP2	RAS guanyl releasing protein 2
DHRS7C	722045	DHRS7C	dehydrogenase/reductase 7C
VAMP1	722049	VAMP1	vesicle associated membrane protein 1
ADI1	722050	ADI1	acireductone dioxygenase 1
LOC722055	722055	LOC722055	plakophilin-2
PER3	722059	PER3	period circadian regulator 3
PTTG1IP	722061	PTTG1IP	PTTG1 interacting protein
RXRA	722068	RXRA	retinoid X receptor alpha
DCLK1	722071	DCLK1	doublecortin like kinase 1
ERRFI1	722072	ERRFI1	ERBB receptor feedback inhibitor 1
ING4	722073	ING4	inhibitor of growth family member 4
SCO1	722074	SCO1	synthesis of cytochrome C oxidase 1
ADARB2	722075	ADARB2	adenosine deaminase RNA specific B2 (inactive)
LOC722076	722076	LOC722076	60S ribosomal protein L7a-like
