alias	gene_id	gene_symbol	gene_desc
LOC106559498	106559498	LOC106559498	uncharacterized LOC106559498
LOC106559499	106559499	LOC106559499	uncharacterized LOC106559499
LOC106559500	106559500	LOC106559500	uncharacterized LOC106559500
LOC106559502	106559502	LOC106559502	uncharacterized LOC106559502
LOC106559503	106559503	LOC106559503	uncharacterized LOC106559503
LOC106559504	106559504	LOC106559504	60S ribosomal protein L31 pseudogene
LOC106559506	106559506	LOC106559506	uncharacterized LOC106559506
TEX48	106559508	TEX48	testis expressed 48
LOC106559509	106559509	LOC106559509	uncharacterized LOC106559509
LOC106559510	106559510	LOC106559510	uncharacterized LOC106559510
LOC106559513	106559513	LOC106559513	40S ribosomal protein S24 pseudogene
LOC106559514	106559514	LOC106559514	Golgi-associated plant pathogenesis-related protein 1 pseudogene
LOC106559517	106559517	LOC106559517	basic salivary proline-rich protein 4-like
LOC106559518	106559518	LOC106559518	leucine-rich repeat-containing protein 14-like
LOC106559519	106559519	LOC106559519	proteasome subunit alpha type-7 pseudogene
LOC106559520	106559520	LOC106559520	eukaryotic translation initiation factor 3 subunit M pseudogene
LOC106559521	106559521	LOC106559521	uncharacterized protein C10orf95-like
LOC106559522	106559522	LOC106559522	multifunctional methyltransferase subunit TRM112-like protein pseudogene
LOC106559523	106559523	LOC106559523	60S ribosomal protein L12 pseudogene
LOC106559524	106559524	LOC106559524	heterogeneous nuclear ribonucleoprotein A1-like
LOC106559525	106559525	LOC106559525	40S ribosomal protein S2-like
LOC106559526	106559526	LOC106559526	keratin, type II cytoskeletal 8 pseudogene
LOC106559527	106559527	LOC106559527	ubiquitin-conjugating enzyme E2 N-like
LOC106559528	106559528	LOC106559528	uncharacterized LOC106559528
LOC106559529	106559529	LOC106559529	uncharacterized LOC106559529
LOC106559530	106559530	LOC106559530	heterogeneous nuclear ribonucleoprotein A1-like
LOC106559531	106559531	LOC106559531	uncharacterized LOC106559531
LOC106559532	106559532	LOC106559532	uncharacterized LOC106559532
LOC106559534	106559534	LOC106559534	uncharacterized LOC106559534
LOC106559535	106559535	LOC106559535	histone H3.v1-like
LOC106559536	106559536	LOC106559536	uncharacterized LOC106559536
LOC106559537	106559537	LOC106559537	60S ribosomal protein L26-like
LOC106559541	106559541	LOC106559541	uncharacterized LOC106559541
LOC106559542	106559542	LOC106559542	uncharacterized LOC106559542
SUSD3	106559543	SUSD3	sushi domain containing 3
LOC106559546	106559546	LOC106559546	high mobility group protein B1 pseudogene
LOC106559547	106559547	LOC106559547	uncharacterized LOC106559547
LOC106559548	106559548	LOC106559548	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 pseudogene
LOC106559549	106559549	LOC106559549	U1 small nuclear ribonucleoprotein C pseudogene
LOC106559550	106559550	LOC106559550	uncharacterized LOC106559550
LOC106559551	106559551	LOC106559551	uncharacterized LOC106559551
LOC106559552	106559552	LOC106559552	uncharacterized LOC106559552
LOC106559553	106559553	LOC106559553	uncharacterized LOC106559553
LOC106559554	106559554	LOC106559554	uncharacterized LOC106559554
ZNF581	106559556	ZNF581	zinc finger protein 581
LOC106559557	106559557	LOC106559557	uncharacterized LOC106559557
LOC106559558	106559558	LOC106559558	60S ribosomal protein L7a pseudogene
LOC106559559	106559559	LOC106559559	putative 60S ribosomal protein L37a
LOC106559560	106559560	LOC106559560	transcription factor IIIA pseudogene
LOC106559561	106559561	LOC106559561	nuclease-sensitive element-binding protein 1-like
LOC106559562	106559562	LOC106559562	uncharacterized LOC106559562
LOC106559564	106559564	LOC106559564	basic proline-rich protein-like
LOC106559565	106559565	LOC106559565	60S ribosomal protein L31 pseudogene
C12H6orf223	106559566	C12H6orf223	chromosome 12 C6orf223 homolog
LOC106559570	106559570	LOC106559570	60S ribosomal protein L7a pseudogene
LOC106559571	106559571	LOC106559571	small cell adhesion glycoprotein pseudogene
LOC106559572	106559572	LOC106559572	endogenous retrovirus group K member 6 Env polyprotein
LOC106559573	106559573	LOC106559573	CWF19-like protein 1 pseudogene
LOC106559576	106559576	LOC106559576	uncharacterized LOC106559576
LOC106559577	106559577	LOC106559577	protein transport protein Sec61 subunit gamma pseudogene
LOC106559579	106559579	LOC106559579	uncharacterized LOC106559579
LOC106559580	106559580	LOC106559580	uncharacterized LOC106559580
PXT1	106559581	PXT1	peroxisomal testis enriched protein 1
LOC106559582	106559582	LOC106559582	uncharacterized LOC106559582
LOC106559583	106559583	LOC106559583	uncharacterized LOC106559583
LOC106559586	106559586	LOC106559586	uncharacterized LOC106559586
LOC106559587	106559587	LOC106559587	60S ribosomal protein L17 pseudogene
LOC106559589	106559589	LOC106559589	uncharacterized LOC106559589
LOC106559590	106559590	LOC106559590	heterogeneous nuclear ribonucleoprotein A1-like
LOC106559591	106559591	LOC106559591	peptidyl-prolyl cis-trans isomerase A pseudogene
LOC106559592	106559592	LOC106559592	uncharacterized LOC106559592
LOC106559593	106559593	LOC106559593	uncharacterized LOC106559593
LOC106559595	106559595	LOC106559595	uncharacterized LOC106559595
LOC106559596	106559596	LOC106559596	ferritin light chain pseudogene
LOC106559598	106559598	LOC106559598	uncharacterized LOC106559598
LOC106559600	106559600	LOC106559600	uncharacterized LOC106559600
LOC106559601	106559601	LOC106559601	uncharacterized LOC106559601
LOC106559603	106559603	LOC106559603	uncharacterized LOC106559603
LOC106559604	106559604	LOC106559604	elongation factor 1-alpha 1 pseudogene
LOC106559606	106559606	LOC106559606	uncharacterized LOC106559606
LOC106559608	106559608	LOC106559608	proline-rich protein HaeIII subfamily 1-like
LOC106559610	106559610	LOC106559610	60S ribosomal protein L7 pseudogene
LOC106559611	106559611	LOC106559611	fibrous sheath CABYR-binding protein-like
LOC106559612	106559612	LOC106559612	T-cell-interacting, activating receptor on myeloid cells protein 1-like
LOC106559613	106559613	LOC106559613	60S ribosomal protein L17 pseudogene
LOC106559614	106559614	LOC106559614	uncharacterized LOC106559614
LOC106559615	106559615	LOC106559615	uncharacterized LOC106559615
LOC106559616	106559616	LOC106559616	uncharacterized LOC106559616
LOC106559617	106559617	LOC106559617	60S ribosomal protein L17 pseudogene
LOC106559619	106559619	LOC106559619	leukocyte immunoglobulin-like receptor subfamily A member 6
LOC106559620	106559620	LOC106559620	uncharacterized LOC106559620
LOC106559625	106559625	LOC106559625	uncharacterized LOC106559625
LOC106559627	106559627	LOC106559627	uncharacterized LOC106559627
LOC106559630	106559630	LOC106559630	uncharacterized LOC106559630
LOC106559632	106559632	LOC106559632	uncharacterized LOC106559632
LOC106559633	106559633	LOC106559633	eukaryotic translation initiation factor 1 pseudogene
LOC106559634	106559634	LOC106559634	uncharacterized LOC106559634
LOC106559635	106559635	LOC106559635	splicing factor, proline- and glutamine-rich-like
LOC106559636	106559636	LOC106559636	brain-specific angiogenesis inhibitor 1-like
LOC106559641	106559641	LOC106559641	basic proline-rich protein-like
MUC7	106559642	MUC7	mucin 7, secreted
LOC106559643	106559643	LOC106559643	uncharacterized LOC106559643
LOC106559644	106559644	LOC106559644	uncharacterized LOC106559644
LOC106559645	106559645	LOC106559645	uncharacterized LOC106559645
LOC106559646	106559646	LOC106559646	uncharacterized LOC106559646
LOC106559647	106559647	LOC106559647	putative protein ZNF720
LOC106559648	106559648	LOC106559648	zinc finger protein 883-like
LOC106559650	106559650	LOC106559650	uncharacterized LOC106559650
LOC106559651	106559651	LOC106559651	dynein light chain roadblock-type 2 pseudogene
LOC106559652	106559652	LOC106559652	uncharacterized LOC106559652
LOC106559653	106559653	LOC106559653	uncharacterized LOC106559653
LOC106559657	106559657	LOC106559657	uncharacterized LOC106559657
LOC106559658	106559658	LOC106559658	synapsin-1-like
LOC106559659	106559659	LOC106559659	uncharacterized LOC106559659
LOC106559660	106559660	LOC106559660	uncharacterized LOC106559660
LOC106559661	106559661	LOC106559661	uncharacterized LOC106559661
LOC106559663	106559663	LOC106559663	putative 60S ribosomal protein L37a
LOC106559666	106559666	LOC106559666	uncharacterized LOC106559666
LOC106559668	106559668	LOC106559668	uncharacterized LOC106559668
LOC106559669	106559669	LOC106559669	elongation factor 1-alpha 1 pseudogene
LOC106559671	106559671	LOC106559671	olfactory receptor 14C36
LOC106559672	106559672	LOC106559672	60S ribosomal protein L17 pseudogene
LOC106559673	106559673	LOC106559673	elongation factor 1-alpha 1 pseudogene
C14H7orf66	106559675	C14H7orf66	chromosome 14 C7orf66 homolog
LOC106559676	106559676	LOC106559676	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
LOC106559677	106559677	LOC106559677	uncharacterized LOC106559677
LOC106559678	106559678	LOC106559678	uncharacterized LOC106559678
LOC106559679	106559679	LOC106559679	uncharacterized LOC106559679
LOC106559680	106559680	LOC106559680	uncharacterized LOC106559680
LOC106559681	106559681	LOC106559681	uncharacterized LOC106559681
LOC106559682	106559682	LOC106559682	uncharacterized LOC106559682
LOC106559683	106559683	LOC106559683	uncharacterized LOC106559683
LOC106559685	106559685	LOC106559685	complex III assembly factor LYRM7 pseudogene
LOC106559687	106559687	LOC106559687	40S ribosomal protein S2 pseudogene
LOC106559688	106559688	LOC106559688	uncharacterized LOC106559688
LOC106559689	106559689	LOC106559689	uncharacterized LOC106559689
OR2AK4P	106559690	OR2AK4P	olfactory receptor family 2 subfamily AK member 4, pseudogene
LOC106559691	106559691	LOC106559691	uncharacterized LOC106559691
LOC106559693	106559693	LOC106559693	uncharacterized LOC106559693
LOC106559694	106559694	LOC106559694	glyceraldehyde-3-phosphate dehydrogenase-like
LOC106559695	106559695	LOC106559695	retinitis pigmentosa 9 protein-like
LOC106559696	106559696	LOC106559696	uncharacterized LOC106559696
LOC106559697	106559697	LOC106559697	60S ribosomal protein L15 pseudogene
LOC106559699	106559699	LOC106559699	cyclin-dependent kinase 6-like
LOC106559700	106559700	LOC106559700	uncharacterized LOC106559700
LOC106559703	106559703	LOC106559703	uncharacterized LOC106559703
LOC106559704	106559704	LOC106559704	uncharacterized LOC106559704
LOC106559705	106559705	LOC106559705	uncharacterized LOC106559705
NTN5	106559707	NTN5	netrin 5
LOC106559708	106559708	LOC106559708	uncharacterized LOC106559708
ATP6V1FNB	106559709	ATP6V1FNB	ATP6V1F neighbor
LOC106559712	106559712	LOC106559712	uncharacterized LOC106559712
LOC106559713	106559713	LOC106559713	elongation factor 1-alpha 1 pseudogene
LOC106559715	106559715	LOC106559715	uncharacterized LOC106559715
LOC106559716	106559716	LOC106559716	uncharacterized LOC106559716
LOC106559717	106559717	LOC106559717	uncharacterized LOC106559717
LOC106559718	106559718	LOC106559718	histone H3.3-like
LOC106559719	106559719	LOC106559719	transmembrane protein 229A-like
LOC106559720	106559720	LOC106559720	uncharacterized LOC106559720
LOC106559722	106559722	LOC106559722	small ubiquitin-related modifier 2 pseudogene
LOC106559723	106559723	LOC106559723	40S ribosomal protein S10 pseudogene
LOC106559724	106559724	LOC106559724	cytosolic purine 5'-nucleotidase-like
LOC106559725	106559725	LOC106559725	translation initiation factor IF-2-like
LOC106559726	106559726	LOC106559726	tetratricopeptide repeat protein 39A-like
LOC106559728	106559728	LOC106559728	60S ribosomal protein L30-like
LOC106559729	106559729	LOC106559729	uncharacterized LOC106559729
OR11H7	106559730	OR11H7	olfactory receptor family 11 subfamily H member 7
LOC106559731	106559731	LOC106559731	transmembrane protein 14C pseudogene
LOC106559733	106559733	LOC106559733	translation initiation factor IF-2-like
LOC106559737	106559737	LOC106559737	uncharacterized protein C3orf38-like
LOC106559739	106559739	LOC106559739	uncharacterized LOC106559739
LOC106559740	106559740	LOC106559740	uncharacterized LOC106559740
LOC106559741	106559741	LOC106559741	40S ribosomal protein S24 pseudogene
LOC106559745	106559745	LOC106559745	uncharacterized LOC106559745
LOC106559746	106559746	LOC106559746	uncharacterized LOC106559746
LOC106559748	106559748	LOC106559748	uncharacterized LOC106559748
LOC106559750	106559750	LOC106559750	60S ribosomal protein L17 pseudogene
LOC106559751	106559751	LOC106559751	60S ribosomal protein L34 pseudogene
LOC106559752	106559752	LOC106559752	40S ribosomal protein S20 pseudogene
LOC106559753	106559753	LOC106559753	uncharacterized LOC106559753
LOC106559754	106559754	LOC106559754	40S ribosomal protein S20 pseudogene
LOC106559755	106559755	LOC106559755	tigger transposable element-derived protein 1-like
LOC106559756	106559756	LOC106559756	uncharacterized LOC106559756
LOC106559757	106559757	LOC106559757	tripartite motif-containing protein 2
LOC106559758	106559758	LOC106559758	uncharacterized LOC106559758
LOC106559759	106559759	LOC106559759	uncharacterized LOC106559759
GNG8	106559760	GNG8	G protein subunit gamma 8
LOC106559761	106559761	LOC106559761	uncharacterized LOC106559761
LOC106559762	106559762	LOC106559762	uncharacterized LOC106559762
LOC106559763	106559763	LOC106559763	uncharacterized LOC106559763
LOC106559764	106559764	LOC106559764	60S ribosomal protein L39 pseudogene
LOC106559767	106559767	LOC106559767	uncharacterized LOC106559767
LOC106559768	106559768	LOC106559768	uncharacterized LOC106559768
LOC106559769	106559769	LOC106559769	uncharacterized LOC106559769
LOC106559770	106559770	LOC106559770	zinc finger protein 684-like
LOC106559772	106559772	LOC106559772	uncharacterized LOC106559772
LOC106559773	106559773	LOC106559773	uncharacterized LOC106559773
LOC106559780	106559780	LOC106559780	uncharacterized LOC106559780
LOC106559783	106559783	LOC106559783	collagen alpha-1(X) chain-like
LOC106559785	106559785	LOC106559785	uncharacterized LOC106559785
LOC106559786	106559786	LOC106559786	uncharacterized LOC106559786
LOC106559787	106559787	LOC106559787	60S ribosomal protein L17
LOC106559789	106559789	LOC106559789	uncharacterized LOC106559789
RNASE9	106559792	RNASE9	ribonuclease A family member 9 (inactive)
LOC106559794	106559794	LOC106559794	uncharacterized LOC106559794
LOC106559795	106559795	LOC106559795	uncharacterized LOC106559795
LOC106559796	106559796	LOC106559796	uncharacterized LOC106559796
AKR1D1	106559798	AKR1D1	aldo-keto reductase family 1 member D1
LOC106559800	106559800	LOC106559800	developmental pluripotency-associated protein 2-like
LOC106559802	106559802	LOC106559802	acyl-CoA-binding protein pseudogene
TAS2R60	106559803	TAS2R60	taste 2 receptor member 60
LOC106559804	106559804	LOC106559804	uncharacterized LOC106559804
LOC106559805	106559805	LOC106559805	zinc finger protein 639 pseudogene
LOC106559806	106559806	LOC106559806	translation initiation factor IF-2-like
LOC106559809	106559809	LOC106559809	uncharacterized LOC106559809
LOC106559810	106559810	LOC106559810	60S ribosomal protein L7a pseudogene
LOC106559811	106559811	LOC106559811	uncharacterized LOC106559811
LOC106559812	106559812	LOC106559812	uncharacterized LOC106559812
LOC106559813	106559813	LOC106559813	small nuclear ribonucleoprotein E pseudogene
ZNF112	106559814	ZNF112	zinc finger protein 112
LOC106559816	106559816	LOC106559816	uncharacterized LOC106559816
H2BE1	106559817	H2BE1	H2B.E variant histone 1
LOC106559819	106559819	LOC106559819	uncharacterized LOC106559819
LOC106559820	106559820	LOC106559820	uncharacterized LOC106559820
LOC106559821	106559821	LOC106559821	synaptotagmin-17 pseudogene
LOC106559822	106559822	LOC106559822	uncharacterized LOC106559822
LOC106559823	106559823	LOC106559823	uncharacterized LOC106559823
ZBED6CL	106559825	ZBED6CL	ZBED6 C-terminal like
LOC106559827	106559827	LOC106559827	uncharacterized LOC106559827
LOC106559828	106559828	LOC106559828	40S ribosomal protein S27-like
LOC106559829	106559829	LOC106559829	uncharacterized LOC106559829
LOC106559830	106559830	LOC106559830	40S ribosomal protein S27-like
LOC106559831	106559831	LOC106559831	uncharacterized LOC106559831
GIMAP7	106559834	GIMAP7	GTPase, IMAP family member 7
