alias	gene_id	gene_symbol	gene_desc
LOC102553349	102553349	LOC102553349	uncharacterized LOC102553349
LOC102553350	102553350	LOC102553350	uncharacterized LOC102553350
LOC102553352	102553352	LOC102553352	mortality factor 4-like protein 1-like
LOC102553354	102553354	LOC102553354	Ig kappa chain V-V region MOPC 173B-like
LOC102553355	102553355	LOC102553355	Ig kappa chain V-II region 17S29.1-like
LOC102553356	102553356	LOC102553356	uncharacterized LOC102553356
LOC102553359	102553359	LOC102553359	60 kDa heat shock protein, mitochondrial-like
LOC102553361	102553361	LOC102553361	uncharacterized LOC102553361
LOC102553362	102553362	LOC102553362	uncharacterized LOC102553362
LOC102553363	102553363	LOC102553363	uncharacterized LOC102553363
LOC102553366	102553366	LOC102553366	T-cell receptor alpha chain V region PHDS58-like
LOC102553368	102553368	LOC102553368	60S ribosomal protein L27a-like
LOC102553369	102553369	LOC102553369	uncharacterized LOC102553369
LOC102553373	102553373	LOC102553373	uncharacterized LOC102553373
LOC102553376	102553376	LOC102553376	uncharacterized LOC102553376
LOC102553378	102553378	LOC102553378	uncharacterized LOC102553378
LOC102553382	102553382	LOC102553382	uncharacterized LOC102553382
LOC102553383	102553383	LOC102553383	uncharacterized LOC102553383
LOC102553384	102553384	LOC102553384	protein crumbs homolog 1-like
LOC102553385	102553385	LOC102553385	60S ribosomal protein L19-like
LOC102553386	102553386	LOC102553386	SUMO-conjugating enzyme UBC9-like
LOC102553391	102553391	LOC102553391	uncharacterized LOC102553391
LOC102553394	102553394	LOC102553394	uncharacterized LOC102553394
LOC102553395	102553395	LOC102553395	zinc finger protein 69-like
LOC102553396	102553396	LOC102553396	uncharacterized LOC102553396
LOC102553397	102553397	LOC102553397	uncharacterized LOC102553397
LOC102553398	102553398	LOC102553398	uncharacterized LOC102553398
LOC102553401	102553401	LOC102553401	U1 small nuclear ribonucleoprotein C-like
LOC102553402	102553402	LOC102553402	uncharacterized LOC102553402
LOC102553404	102553404	LOC102553404	uncharacterized LOC102553404
LOC102553405	102553405	LOC102553405	protein NYNRIN-like
LOC102553408	102553408	LOC102553408	uncharacterized LOC102553408
LOC102553411	102553411	LOC102553411	uncharacterized LOC102553411
LOC102553413	102553413	LOC102553413	uncharacterized LOC102553413
LOC102553416	102553416	LOC102553416	uncharacterized LOC102553416
LOC102553417	102553417	LOC102553417	uncharacterized LOC102553417
LOC102553422	102553422	LOC102553422	cellular tumor antigen p53-like
LOC102553423	102553423	LOC102553423	uncharacterized LOC102553423
Meiosin	102553424	Meiosin	meiosis initiator
LOC102553425	102553425	LOC102553425	high mobility group protein B1-like
LOC102553426	102553426	LOC102553426	T-cell receptor alpha chain V region HPB-MLT-like
LOC102553428	102553428	LOC102553428	uncharacterized LOC102553428
LOC102553429	102553429	LOC102553429	uncharacterized LOC102553429
LOC102553430	102553430	LOC102553430	uncharacterized LOC102553430
LOC102553433	102553433	LOC102553433	uncharacterized LOC102553433
LOC102553434	102553434	LOC102553434	uncharacterized LOC102553434
LOC102553437	102553437	LOC102553437	uncharacterized LOC102553437
LOC102553438	102553438	LOC102553438	U6 snRNA-associated Sm-like protein LSm7-like
LOC102553440	102553440	LOC102553440	SET-binding protein-like
LOC102553441	102553441	LOC102553441	uncharacterized LOC102553441
LOC102553442	102553442	LOC102553442	solute carrier family 12 member 3-like
LOC102553444	102553444	LOC102553444	uncharacterized LOC102553444
LOC102553445	102553445	LOC102553445	uncharacterized LOC102553445
LOC102553446	102553446	LOC102553446	uncharacterized LOC102553446
LOC102553447	102553447	LOC102553447	uncharacterized LOC102553447
LOC102553449	102553449	LOC102553449	Ig kappa chain V-II region 26-10-like
LOC102553451	102553451	LOC102553451	uncharacterized LOC102553451
LOC102553452	102553452	LOC102553452	uncharacterized LOC102553452
LOC102553453	102553453	LOC102553453	T-cell receptor alpha chain V region PHDS58-like
LOC102553454	102553454	LOC102553454	Ig kappa chain V-V region L6-like
LOC102553455	102553455	LOC102553455	uncharacterized LOC102553455
LOC102553456	102553456	LOC102553456	uncharacterized LOC102553456
LOC102553457	102553457	LOC102553457	uncharacterized LOC102553457
LOC102553460	102553460	LOC102553460	uncharacterized LOC102553460
LOC102553461	102553461	LOC102553461	uncharacterized LOC102553461
LOC102553462	102553462	LOC102553462	uncharacterized LOC102553462
LOC102553465	102553465	LOC102553465	uncharacterized LOC102553465
LOC102553471	102553471	LOC102553471	uncharacterized LOC102553471
LOC102553472	102553472	LOC102553472	uncharacterized LOC102553472
LOC102553474	102553474	LOC102553474	tubulin alpha-1C chain-like
LOC102553476	102553476	LOC102553476	uncharacterized LOC102553476
LOC102553477	102553477	LOC102553477	uncharacterized LOC102553477
LOC102553478	102553478	LOC102553478	non-histone chromosomal protein HMG-17-like
LOC102553480	102553480	LOC102553480	zinc finger protein 120-like
LOC102553481	102553481	LOC102553481	zinc finger protein 120-like
LOC102553483	102553483	LOC102553483	60S ribosomal protein L29-like
LOC102553484	102553484	LOC102553484	uncharacterized LOC102553484
LOC102553486	102553486	LOC102553486	uncharacterized LOC102553486
LOC102553488	102553488	LOC102553488	uncharacterized LOC102553488
LOC102553490	102553490	LOC102553490	lactoylglutathione lyase-like
LOC102553491	102553491	LOC102553491	uncharacterized LOC102553491
LOC102553492	102553492	LOC102553492	uncharacterized LOC102553492
LOC102553493	102553493	LOC102553493	uncharacterized LOC102553493
LOC102553494	102553494	LOC102553494	aconitate hydratase, mitochondrial-like
LOC102553495	102553495	LOC102553495	uncharacterized LOC102553495
LOC102553497	102553497	LOC102553497	uncharacterized LOC102553497
LOC102553498	102553498	LOC102553498	uncharacterized LOC102553498
LOC102553500	102553500	LOC102553500	uncharacterized LOC102553500
LOC102553502	102553502	LOC102553502	uncharacterized LOC102553502
LOC102553503	102553503	LOC102553503	TD and POZ domain-containing protein 3-like
LOC102553505	102553505	LOC102553505	uncharacterized LOC102553505
LOC102553506	102553506	LOC102553506	uncharacterized LOC102553506
LOC102553507	102553507	LOC102553507	uncharacterized LOC102553507
LOC102553512	102553512	LOC102553512	homeobox protein unc-4 homolog
LOC102553514	102553514	LOC102553514	uncharacterized LOC102553514
LOC102553517	102553517	LOC102553517	reticulocalbin-1-like
LOC102553522	102553522	LOC102553522	uncharacterized LOC102553522
LOC102553524	102553524	LOC102553524	uncharacterized LOC102553524
LOC102553525	102553525	LOC102553525	40S ribosomal protein S2-like
LOC102553526	102553526	LOC102553526	uncharacterized LOC102553526
LOC102553527	102553527	LOC102553527	uncharacterized LOC102553527
LOC102553528	102553528	LOC102553528	uncharacterized LOC102553528
LOC102553529	102553529	LOC102553529	uncharacterized LOC102553529
LOC102553532	102553532	LOC102553532	replication factor C subunit 5-like
LOC102553533	102553533	LOC102553533	DDB1- and CUL4-associated factor 5-like
LOC102553535	102553535	LOC102553535	T-cell receptor alpha chain V region HPB-MLT-like
LOC102553536	102553536	LOC102553536	uncharacterized LOC102553536
LOC102553538	102553538	LOC102553538	ral guanine nucleotide dissociation stimulator-like
LOC102553539	102553539	LOC102553539	uncharacterized LOC102553539
LOC102553540	102553540	LOC102553540	uncharacterized LOC102553540
LOC102553541	102553541	LOC102553541	uncharacterized LOC102553541
LOC102553542	102553542	LOC102553542	uncharacterized LOC102553542
LOC102553545	102553545	LOC102553545	uncharacterized LOC102553545
LOC102553546	102553546	LOC102553546	uncharacterized LOC102553546
LOC102553547	102553547	LOC102553547	U3 small nucleolar RNA-associated protein 15 homolog
LOC102553548	102553548	LOC102553548	Ig kappa chain V-V region K2-like
LOC102553549	102553549	LOC102553549	glyceraldehyde-3-phosphate dehydrogenase-like
LOC102553550	102553550	LOC102553550	uncharacterized LOC102553550
LOC102553552	102553552	LOC102553552	40S ribosomal protein S7-like
LOC102553553	102553553	LOC102553553	uncharacterized LOC102553553
LOC102553555	102553555	LOC102553555	transcription factor A, mitochondrial-like
LOC102553556	102553556	LOC102553556	Ig kappa chain V-II region RPMI 6410-like
LOC102553558	102553558	LOC102553558	uncharacterized LOC102553558
LOC102553560	102553560	LOC102553560	uncharacterized LOC102553560
LOC102553561	102553561	LOC102553561	uncharacterized LOC102553561
LOC102553562	102553562	LOC102553562	60S ribosomal protein L27-like
LOC102553565	102553565	LOC102553565	60S ribosomal protein L23a-like
LOC102553566	102553566	LOC102553566	proteasome subunit alpha type-7-like
LOC102553568	102553568	LOC102553568	uncharacterized LOC102553568
LOC102553569	102553569	LOC102553569	uncharacterized LOC102553569
LOC102553570	102553570	LOC102553570	uncharacterized LOC102553570
LOC102553572	102553572	LOC102553572	60S ribosomal protein L32-like
LOC102553573	102553573	LOC102553573	uncharacterized LOC102553573
LOC102553574	102553574	LOC102553574	uncharacterized LOC102553574
LOC102553576	102553576	LOC102553576	uncharacterized LOC102553576
LOC102553580	102553580	LOC102553580	MLV-related proviral Env polyprotein-like
LOC102553581	102553581	LOC102553581	40S ribosomal protein S12-like
LOC102553582	102553582	LOC102553582	uncharacterized LOC102553582
LOC102553583	102553583	LOC102553583	uncharacterized LOC102553583
LOC102553584	102553584	LOC102553584	uncharacterized LOC102553584
LOC102553586	102553586	LOC102553586	uncharacterized LOC102553586
Peg10	102553587	Peg10	paternally expressed 10
LOC102553594	102553594	LOC102553594	uncharacterized LOC102553594
LOC102553601	102553601	LOC102553601	uncharacterized LOC102553601
LOC102553602	102553602	LOC102553602	uncharacterized LOC102553602
LOC102553607	102553607	LOC102553607	uncharacterized LOC102553607
LOC102553608	102553608	LOC102553608	uncharacterized LOC102553608
LOC102553609	102553609	LOC102553609	uncharacterized LOC102553609
LOC102553611	102553611	LOC102553611	uncharacterized LOC102553611
LOC102553612	102553612	LOC102553612	uncharacterized LOC102553612
LOC102553613	102553613	LOC102553613	SH3 domain-binding glutamic acid-rich protein-like
LOC102553614	102553614	LOC102553614	rho GTPase-activating protein 20-like
LOC102553616	102553616	LOC102553616	prohibitin-like
LOC102553617	102553617	LOC102553617	uncharacterized LOC102553617
LOC102553620	102553620	LOC102553620	uncharacterized LOC102553620
LOC102553625	102553625	LOC102553625	uncharacterized LOC102553625
LOC102553626	102553626	LOC102553626	uncharacterized LOC102553626
LOC102553628	102553628	LOC102553628	uncharacterized LOC102553628
LOC102553633	102553633	LOC102553633	uncharacterized LOC102553633
LOC102553634	102553634	LOC102553634	uncharacterized LOC102553634
LOC102553635	102553635	LOC102553635	Ig kappa chain V-II region VKappa167-like
LOC102553636	102553636	LOC102553636	uncharacterized LOC102553636
LOC102553639	102553639	LOC102553639	uncharacterized LOC102553639
LOC102553640	102553640	LOC102553640	zinc finger protein 37-like
LOC102553643	102553643	LOC102553643	uncharacterized LOC102553643
LOC102553646	102553646	LOC102553646	uncharacterized LOC102553646
LOC102553647	102553647	LOC102553647	uncharacterized LOC102553647
LOC102553648	102553648	LOC102553648	uncharacterized LOC102553648
LOC102553649	102553649	LOC102553649	disks large homolog 5-like
LOC102553651	102553651	LOC102553651	uncharacterized LOC102553651
LOC102553656	102553656	LOC102553656	serine/threonine-protein kinase greatwall-like
LOC102553657	102553657	LOC102553657	uncharacterized LOC102553657
LOC102553658	102553658	LOC102553658	uncharacterized LOC102553658
LOC102553659	102553659	LOC102553659	MLV-related proviral Env polyprotein-like
LOC102553660	102553660	LOC102553660	60S ribosomal protein L32-like
LOC102553663	102553663	LOC102553663	uncharacterized LOC102553663
LOC102553664	102553664	LOC102553664	uncharacterized LOC102553664
LOC102553665	102553665	LOC102553665	uncharacterized LOC102553665
LOC102553670	102553670	LOC102553670	surfeit locus protein 4-like
LOC102553671	102553671	LOC102553671	uncharacterized LOC102553671
LOC102553674	102553674	LOC102553674	thymidine kinase, cytosolic-like
LOC102553676	102553676	LOC102553676	Y-linked testis-specific protein 1-like
LOC102553678	102553678	LOC102553678	uncharacterized LOC102553678
LOC102553680	102553680	LOC102553680	uncharacterized LOC102553680
LOC102553681	102553681	LOC102553681	uncharacterized LOC102553681
LOC102553683	102553683	LOC102553683	keratin-associated protein 16-1-like
LOC102553684	102553684	LOC102553684	eukaryotic initiation factor 4A-I-like
LOC102553685	102553685	LOC102553685	uncharacterized LOC102553685
LOC102553687	102553687	LOC102553687	uncharacterized LOC102553687
LOC102553689	102553689	LOC102553689	uncharacterized LOC102553689
LOC102553691	102553691	LOC102553691	spermatogenesis-associated protein 31C2-like
LOC102553693	102553693	LOC102553693	T-cell receptor alpha chain V region 2B4-like
LOC102553694	102553694	LOC102553694	uncharacterized LOC102553694
LOC102553695	102553695	LOC102553695	Ig kappa chain V-II region RPMI 6410-like
LOC102553697	102553697	LOC102553697	uncharacterized LOC102553697
LOC102553699	102553699	LOC102553699	uncharacterized LOC102553699
LOC102553701	102553701	LOC102553701	uncharacterized LOC102553701
LOC102553702	102553702	LOC102553702	uncharacterized LOC102553702
LOC102553705	102553705	LOC102553705	uncharacterized LOC102553705
LOC102553708	102553708	LOC102553708	60S ribosomal protein L9-like
LOC102553709	102553709	LOC102553709	uncharacterized LOC102553709
LOC102553713	102553713	LOC102553713	sodium channel protein type 1 subunit alpha-like
LOC102553714	102553714	LOC102553714	high mobility group protein B4-like
LOC102553715	102553715	LOC102553715	microfibril-associated glycoprotein 4-like
LOC102553719	102553719	LOC102553719	E3 ubiquitin-protein ligase RNF138-like
LOC102553721	102553721	LOC102553721	uncharacterized LOC102553721
LOC102553722	102553722	LOC102553722	uncharacterized LOC102553722
LOC102553726	102553726	LOC102553726	keratin, type II cytoskeletal 6A-like
LOC102553729	102553729	LOC102553729	uncharacterized LOC102553729
LOC102553731	102553731	LOC102553731	uncharacterized LOC102553731
LOC102553732	102553732	LOC102553732	uncharacterized LOC102553732
LOC102553733	102553733	LOC102553733	uncharacterized LOC102553733
LOC102553734	102553734	LOC102553734	uncharacterized LOC102553734
LOC102553736	102553736	LOC102553736	uncharacterized LOC102553736
LOC102553737	102553737	LOC102553737	uncharacterized LOC102553737
LOC102553738	102553738	LOC102553738	uncharacterized LOC102553738
LOC102553742	102553742	LOC102553742	uncharacterized LOC102553742
LOC102553743	102553743	LOC102553743	secretory phospholipase A2 receptor-like
Ct47b1	102553745	Ct47b1	cancer/testis antigen family 47, member B1
LOC102553747	102553747	LOC102553747	60S ribosomal protein L21-like
LOC102553748	102553748	LOC102553748	Ig kappa chain V-II region 26-10-like
LOC102553750	102553750	LOC102553750	uncharacterized LOC102553750
LOC102553751	102553751	LOC102553751	uncharacterized LOC102553751
LOC102553752	102553752	LOC102553752	uncharacterized LOC102553752
LOC102553753	102553753	LOC102553753	runt-related transcription factor 2-like
LOC102553756	102553756	LOC102553756	sperm head and tail associated protein-like
LOC102553758	102553758	LOC102553758	uncharacterized LOC102553758
LOC102553760	102553760	LOC102553760	zinc finger protein 59-like
LOC102553761	102553761	LOC102553761	uncharacterized LOC102553761
Znf768	102553763	Znf768	zinc finger protein 768
LOC102553765	102553765	LOC102553765	uncharacterized LOC102553765
LOC102553769	102553769	LOC102553769	uncharacterized LOC102553769
LOC102553770	102553770	LOC102553770	uncharacterized LOC102553770
LOC102553772	102553772	LOC102553772	uncharacterized LOC102553772
